Arrestee Type,Arrest Year,Arrest Date,Arrest Hour,CCN,Arrest Number#,Age,Defendant PSA,Defendant District,Defendant Race,Defendant Ethnicity,Defendant Sex,Arrest Category,Charge Description,Arrest Location PSA,Arrest Location District,Arrest Block GEOX,Arrest Block GEOY,Arrest Latitude,Arrest Longitude,Offense Location PSA,Offense Location District,Offense Block GEOX,Offense Block GEOY,Offense Latitude,Offense Longitude
Adult Arrest,2021,10/24/21,23,8c3174a90fdadbbefa23c360e59a6f497c8c2367,051d926a417ff21429f2546fd7e2313c68bcd00c,56,608,6D,BLACK,NOT HISPANIC,MALE,Simple Assault,Threats To Do Bodily Harm -misd,608,6D,407300,136500,38.897,-76.916,608,6D,407300,136500,38.897,-76.916
Adult Arrest,2021,10/24/21,23,77946c11577d6f93eb8f1ed887e59f90e5c6e30d,a39e7d987dbdc3568f3a88d0041320545b1e7066,35,701,7D,BLACK,NOT HISPANIC,MALE,Simple Assault,Threat To Kidnap Or Injure A Person,409,4D,398200,140400,38.932,-77.02,409,4D,398200,140400,38.932,-77.02
Adult Arrest,2021,10/25/21,0,61600f5c56c4aaf0f05c40c8b35554e47ba1ac4a,f59fff9fd54df9a67282c14ceaf80a865fa94ffb,25,NA,,BLACK,UNKNOWN,FEMALE,Simple Assault,Threat To Kidnap Or Injure A Person,607,6D,402400,133200,38.867,-76.973,607,6D,402400,133200,38.867,-76.973
Adult Arrest,2021,10/25/21,1,8402b000c16e2a0a123a04e36f3d76d3e9a9624a,0a84173f0165b5b59ed0685ca47e8ea994599447,48,102,1D,BLACK,UNKNOWN,MALE,Simple Assault,Threats To Do Bodily Harm -misd,502,5D,399700,139400,38.922,-77.003,502,5D,399700,139400,38.922,-77.003
Adult Arrest,2021,10/25/21,1,61600f5c56c4aaf0f05c40c8b35554e47ba1ac4a,0e89d6ef76807a7cb806b449fb89157c6ed0b115,22,NA,,WHITE,HISPANIC,FEMALE,Simple Assault,Simple Assault,607,6D,402400,133200,38.867,-76.973,607,6D,402400,133200,38.867,-76.973
Adult Arrest,2021,10/25/21,4,8c827e16bb6524482a88b591500dbd7ba81d5f35,8b3c91ff988149720437bfa84d2082765f721bc1,27,705,7D,BLACK,NOT HISPANIC,MALE,Sex Abuse,Assault W/intent To Commit First Degree Sexual Abuse (force) (rape),705,7D,400000,130200,38.839,-77,705,7D,400000,130200,38.839,-77
Adult Arrest,2021,10/25/21,4,ba32b3c7ae6e79366b8fce222bf52495e34627f3,0b8fcbe004095603a05b04a4c086d1d774a70274,52,NA,,BLACK,NOT HISPANIC,MALE,Other Crimes,Unlawful Entry,305,3D,397200,138800,38.917,-77.032,305,3D,397200,138800,38.917,-77.032
Adult Arrest,2021,10/25/21,7,3a96f36e672ca54cb420a16b76dc07c818ee146f,633af311a0b734225f5a77b62f24d6790479b3b9,31,103,1D,BLACK,NOT HISPANIC,FEMALE,Release Violations/Fugitive (Warr),Fugitive From Justice,103,1D,398300,134900,38.882,-77.02,103,1D,398300,134900,38.882,-77.02
Adult Arrest,2021,10/25/21,8,284643698866a89241e833a648bfb36df2180197,ea8c98085686768f247efbd9564a9725c40ac947,53,NA,,UNKNOWN,HISPANIC,MALE,Release Violations/Fugitive (Warr),Fugitive From Justice,302,3D,397100,140300,38.93,-77.033,302,3D,397100,140300,38.93,-77.033
Adult Arrest,2021,10/25/21,9,7a1e848ac76ef46c142dac145d2856b57537c86a,e6a1702771c8835dbb6699cdcb9278620b0b537a,25,NA,,BLACK,NOT HISPANIC,MALE,Burglary,Burglary Two,208,2D,396700,138000,38.91,-77.038,207,2D,395600,137500,38.905,-77.05
Adult Arrest,2021,10/25/21,9,38795ff4633b333f898cc0a0cb03b84aee748a2c,12c21747125f703b791ebe4949d8058d404b3a7f,46,702,7D,BLACK,NOT HISPANIC,FEMALE,Release Violations/Fugitive (Warr),Bail Reform Act -felony,702,7D,401900,132100,38.857,-76.978,102,1D,398400,136200,38.894,-77.019
Adult Arrest,2021,10/25/21,9,39e0dc87b6b0da6ab22822b56f8a28ef504c2a89,b8d0a1a3ecac4a6a0d6f4ea7d14cdae3b8635281,25,NA,,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Failure To Appear (USAO),705,7D,400300,130800,38.845,-76.997,102,1D,398400,136200,38.894,-77.019
Adult Arrest,2021,10/25/21,10,3d614b03b86ceccf3e5318654004b803783096c9,8c7d5d1e333fa90d722cc3cba9b96ad90be0480b,18,702,7D,BLACK,NOT HISPANIC,FEMALE,Assault with a Dangerous Weapon,Assault With A Dangerous Weapon,704,7D,401100,131500,38.852,-76.987,704,7D,401100,131500,38.852,-76.987
Adult Arrest,2021,10/25/21,10,84cae3516279069eda6ecd60b6f8030a9f4ead98,f10f441dd978728f286ff10e40fa0a281d14f158,36,605,6D,BLACK,UNKNOWN,MALE,Simple Assault,Simple Assault,605,6D,402600,134100,38.875,-76.969,605,6D,402600,134100,38.875,-76.969
Adult Arrest,2021,10/25/21,10,39146ca23f8333a0b8df0e7e73dd5e821da3ced6,eee1bf5dc4cfa3e38efce06024fb12fb7e3ce068,32,NA,,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Fugitive From Justice,NA,,1205900,417800,41.048,-67.403,207,2D,395600,137100,38.902,-77.05
Adult Arrest,2021,10/25/21,10,3d614b03b86ceccf3e5318654004b803783096c9,274a960c6b205360e65f38dd2b4ddd40bda2bdb6,20,NA,,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,704,7D,401100,131500,38.852,-76.987,704,7D,401100,131500,38.852,-76.987
Adult Arrest,2021,10/25/21,10,906170f19de4a30972d3d41f70c98ef170928d42,8e9e2deffadd8804243965498851afc74e369f0a,46,NA,,BLACK,NOT HISPANIC,MALE,Simple Assault,Threats To Do Bodily Harm -misd,308,3D,399200,138500,38.914,-77.009,308,3D,399200,138500,38.914,-77.009
Adult Arrest,2021,10/25/21,11,373891b49058cc07edfeb34bee7a40ffeca278a7,ac7632cb362ab45ed6f56dcd73f5783169dcaed0,21,NA,,BLACK,NOT HISPANIC,MALE,Other Crimes,Unlawful Entry,101,1D,398100,136900,38.9,-77.021,101,1D,398100,136900,38.9,-77.021
Adult Arrest,2021,10/25/21,11,4298a9b383b2ac34c0e0d41b349928741e81c769,813ade89d8be4da88c89852b469ea2c0db412b6c,57,303,3D,BLACK,NOT HISPANIC,MALE,Theft,Theft Second Degree (all Other Larceny),505,5D,400800,139200,38.921,-76.991,505,5D,400800,139200,38.921,-76.991
Adult Arrest,2021,10/25/21,12,e376847800668ca5bc9d3c0124914792d733fdf5,d7ae1f0ad0ff688367c931afa18871b7a8c0aa0d,24,707,7D,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,702,7D,402600,131700,38.853,-76.97,303,3D,396400,139600,38.924,-77.041
Adult Arrest,2021,10/25/21,12,b9027a93e76a6d0bb49d8df7a69cbd0d78d442ed,a15aa548bebcc85635705a33cae7fd2dd3227dfa,27,607,6D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,607,6D,401900,133500,38.87,-76.978,607,6D,401900,133500,38.87,-76.978
Adult Arrest,2021,10/25/21,13,ce188678c5b79b8c4ed599003dab9343ae685e1e,75dbf2bcbfab5096e8df9f6ae712d8ccddfeb7ff,55,704,7D,BLACK,NOT HISPANIC,MALE,Theft,Theft Second Degree (all Other Larceny),206,2D,394500,137500,38.906,-77.063,206,2D,394500,137500,38.906,-77.063
Adult Arrest,2021,10/25/21,15,197600edb19b5c87159d9a0005dca8d91b17b8f8,7cb7e158b581f76cef4300e24ae0b96fc162e69c,32,604,6D,BLACK,NOT HISPANIC,MALE,Assault with a Dangerous Weapon,Assault With A Dangerous Weapon,101,1D,398300,136900,38.9,-77.019,101,1D,398300,136900,38.9,-77.019
Adult Arrest,2021,10/25/21,15,8633b98f8fae5bdb3a67181b283448a0bae8fd8f,7b2b7d3e1475d751668d8b1049aca054fa228c10,37,608,6D,BLACK,UNKNOWN,FEMALE,Simple Assault,Threat To Kidnap Or Injure A Person,608,6D,406100,137100,38.901,-76.93,608,6D,406100,137100,38.901,-76.93
Adult Arrest,2021,10/25/21,16,9bc2832a561e7675e8cc53fb9d8ff0d10c6ba6b0,55f0c4d68c55c409a3d6c76e7e54c698e84d016a,55,NA,,BLACK,UNKNOWN,MALE,Traffic Violations,No Permit,506,5D,401200,138600,38.915,-76.986,506,5D,401200,138600,38.915,-76.986
Adult Arrest,2021,10/25/21,16,ed8d39a129593501070989588ec2e450c7d03146,544f27ce92b5525d37a1492dc3bc824858a6df7b,26,504,5D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,504,5D,401800,140300,38.93,-76.979,504,5D,401800,140300,38.93,-76.979
Adult Arrest,2021,10/25/21,16,3f1bcae0092cb91779f5d754d106c55da6b38900,fca59ee7045d31f587a21b00bd37cbe7dcec535b,31,705,7D,BLACK,NOT HISPANIC,MALE,Traffic Violations,Permit Revoked-oar,301,3D,397200,138800,38.917,-77.032,301,3D,397200,138800,38.917,-77.032
Adult Arrest,2021,10/25/21,17,acff1bf5815eb7af743d970eddb6abe8aafb97e6,864d3b30b4dced6f7b334b6a72eefd411f6e584f,51,302,3D,BLACK,UNKNOWN,FEMALE,Driving/Boating While Intoxicated,Driving Under Influence-1st Off,NA,,1225900,408900,40.949,-67.178,605,6D,402700,134200,38.876,-76.968
Adult Arrest,2021,10/25/21,17,65c4ff47b603d2e4449865af7a0ed092cef053cf,c35c932b3907edbd7af5a643c43220db39f7d338,32,703,7D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,607,6D,402900,133400,38.868,-76.967,607,6D,402900,133400,38.868,-76.967
Adult Arrest,2021,10/25/21,17,a16769f8eac705c37ffca7a36915828708eeb1a9,fd48afc4f4a03c13d0084d4d10b2a3165b365cb5,44,507,5D,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Failure To Appear (USAO),507,5D,401800,137300,38.903,-76.979,507,5D,401800,137300,38.903,-76.979
Adult Arrest,2021,10/25/21,18,af8b99289ef419a11cc006b64cdaf9bdda1a42d7,be2a3743c6e36501243fae3f4f504071594f2a59,37,603,6D,BLACK,UNKNOWN,FEMALE,Narcotics,Distribution Of A Controlled Substance,603,6D,404100,136100,38.892,-76.953,603,6D,404100,136100,38.892,-76.953
Adult Arrest,2021,10/25/21,18,b69c74e40f8168f99c9a048c40f6161c19280fe6,68e17124d86472e9303052986431c5af7981abde,27,NA,,BLACK,UNKNOWN,MALE,Assault on a Police Officer,Assault On A Police Officer (simple Assault),706,7D,400700,129300,38.832,-76.992,706,7D,400700,129300,38.832,-76.992
Adult Arrest,2021,10/25/21,18,8f7ee7dd920c889ffba9644525356b57621e39d9,b4c50ab91787c09a674564c345a6c0f2126f2fb0,69,601,6D,BLACK,NOT HISPANIC,MALE,Assault with a Dangerous Weapon,Assault With A Dangerous Weapon,602,6D,405100,136300,38.895,-76.942,602,6D,405100,136300,38.895,-76.942
Adult Arrest,2021,10/25/21,19,a5df03865b58b36429c12809a6293f21b3c93779,ce04569ce2f041fcfe4b4bb43d3a4615718d5272,20,607,6D,BLACK,NOT HISPANIC,MALE,Narcotics,Poss W/i To Dist A Controlled Substance,607,6D,401300,133200,38.867,-76.985,607,6D,401300,133200,38.867,-76.985
Adult Arrest,2021,10/25/21,19,8f32009e9138cb7ae76b7ce5c1095bbf7b23c3ee,618a4db7599ee14f8492001225f0c19254262340,48,502,5D,WHITE,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,502,5D,400200,140000,38.928,-76.998,502,5D,400200,140000,38.928,-76.998
Adult Arrest,2021,10/25/21,19,c375e020ea0e2f5a06d2a3a2fe2f17b7b01ce76a,902f8fe3b297bfa5dd7c6f4889ea305fcb158e33,39,505,5D,BLACK,NOT HISPANIC,MALE,Driving/Boating While Intoxicated,Driving Under The Influence-3rd Or Subsequent Offense,502,5D,400200,139200,38.921,-76.997,502,5D,400200,139200,38.921,-76.997
Adult Arrest,2021,10/25/21,20,09d698d0b04df5c5f16b3612f550b5bccba9eafa,ce63952bed4bd243a351af1dd3a2dcf8b0ee8e5a,42,NA,,BLACK,UNKNOWN,MALE,Robbery,Robbery,303,3D,396100,138800,38.917,-77.046,303,3D,396200,139200,38.921,-77.043
Adult Arrest,2021,10/25/21,22,60e5a829a8731104170a3710c2b6ba68f1706e94,0e7a0555099dc82e1e8a357a85054a6ff485bb5a,29,NA,,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,105,1D,398700,133800,38.872,-77.015,105,1D,398700,133800,38.872,-77.015
Adult Arrest,2021,10/25/21,22,1c271d2a050285c8756ff6b00f4bde9e0e008f2a,3e9f7e5751044a986eb7c7887f314c99df0109b8,35,NA,,BLACK,NOT HISPANIC,MALE,Simple Assault,Threats To Do Bodily Harm -misd,507,5D,401700,137100,38.902,-76.98,507,5D,401700,137100,38.902,-76.98
Adult Arrest,2021,10/25/21,22,9e9acd22ff5c3b98d5a84e0f97f953cd9dd916d2,b4b4cba27537fc3b2f93a9a5afc6a9382633fbcf,33,NA,,BLACK,UNKNOWN,FEMALE,Simple Assault,Simple Assault,207,2D,395900,136500,38.896,-77.048,207,2D,395900,136500,38.896,-77.048
Adult Arrest,2021,10/26/21,0,9ae5f9758e712850750fce3d74cecf161fefd247,81ab08e35d576385c0b862acc58316882719b697,20,507,5D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,506,5D,401700,137500,38.905,-76.98,506,5D,401700,137500,38.905,-76.98
Adult Arrest,2021,10/26/21,0,cd4e99867d81d8ff877356971c8b260dd1017173,dbd49809a437dc7e616960b3c3dca1a4d8951c3e,51,704,7D,BLACK,UNKNOWN,MALE,Simple Assault,Simple Assault,704,7D,402300,131300,38.85,-76.973,704,7D,402300,131300,38.85,-76.973
Adult Arrest,2021,10/26/21,0,8a8f5799ec17716df88818d8642a53dfc1cffc7e,af32e7eba1496b5b63c701684b6ec3f012b0b7cb,25,NA,,BLACK,UNKNOWN,MALE,Traffic Violations,No Permit,605,6D,402500,134100,38.875,-76.971,605,6D,402500,134100,38.875,-76.971
Adult Arrest,2021,10/26/21,2,7bc0ba86a16f1219aa02866356917d258731a1a2,3119cbe3d13a7585f605656c6bb0e9e4eb894bb3,33,NA,,WHITE,NOT HISPANIC,MALE,Simple Assault,Simple Assault,208,2D,396000,137700,38.907,-77.046,208,2D,396400,137600,38.906,-77.042
Adult Arrest,2021,10/26/21,3,2f20e8f41b25036f5611e8a524cdabe6db64c682,6b2c0e184fcf67c51b3c1a1e1e8346cbb69417cc,49,NA,,BLACK,NOT HISPANIC,MALE,Driving/Boating While Intoxicated,Driving Under Influence-1st Off,503,5D,402300,141100,38.938,-76.974,503,5D,402200,141100,38.937,-76.974
Adult Arrest,2021,10/26/21,5,1444994b93208aa6deb2da3b5031530dcd00da23,076b9fa708bbdb3830a715be4bbe5d05f44847e4,30,607,6D,BLACK,NOT HISPANIC,MALE,Homicide,Murder II,207,2D,395600,137100,38.902,-77.05,607,6D,401800,133600,38.87,-76.979
Adult Arrest,2021,10/26/21,6,34d8d7666b3b51558004970763992e9a94a8aadb,237c5255ebc328ffff5ea7cb7afcb79348dc05d3,29,706,7D,BLACK,NOT HISPANIC,MALE,Sex Abuse,First Degree Sexual Abuse,703,7D,400400,132700,38.862,-76.995,701,7D,401000,132800,38.863,-76.988
Adult Arrest,2021,10/26/21,6,683259a7445d6467a74b4fea5ea61ea0b7491aa9,2bab5333006e21bbb20b9d85000589ebbf7a9c31,22,604,6D,BLACK,UNKNOWN,MALE,Sex Offenses,1st Degree Unlawful Publication (F),604,6D,405400,134900,38.881,-76.938,607,6D,402800,133700,38.871,-76.968
Adult Arrest,2021,10/26/21,7,c10092731c3876d5a567729a19b67ad16c1ebe97,025373c8fbb6d20abe398ca9e05cfddbb429f100,36,302,3D,BLACK,UNKNOWN,MALE,Release Violations/Fugitive (Warr),Fugitive From Justice,NA,,1225400,411700,40.974,-67.18,107,1D,402000,135100,38.883,-76.976
Adult Arrest,2021,10/26/21,7,ce410827567a0e0aeeef7c1ac852718116cffc66,57a4ac8572b7f932c112fc3b7b33094bccb16881,24,507,5D,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,507,5D,402000,137600,38.906,-76.977,507,5D,402000,137600,38.906,-76.977
Adult Arrest,2021,10/26/21,8,615cf602fbcd96219ab85fb73b6388d2a8d5859e,4b114313c2f1b87aa9e7d90946dc9e881bf34522,18,306,3D,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,306,3D,399200,138800,38.917,-77.01,306,3D,399200,138800,38.917,-77.01
Adult Arrest,2021,10/26/21,8,f0490d95f7b16397f531a6162d80009b2772d635,822e77c43390f16dbaa53de2b60c44d5e4363426,42,708,7D,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Contempt - Condition Of Release Violation,706,7D,400200,128900,38.828,-76.997,706,7D,400200,128900,38.828,-76.997
Adult Arrest,2021,10/26/21,8,fdd58c7d94b7bddc4ee8e1621be71d17fd3507ac,5a2e354b8f5295d595df89849d3a8f9c7bfc3dc4,34,607,6D,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Failure To Appear (USAO),507,5D,401900,136700,38.898,-76.978,102,1D,398400,136200,38.894,-77.019
Adult Arrest,2021,10/26/21,8,c440b65fd2720c47385a5e4df0c200d71354342a,9ce035e8bd0718ba7adb7636f18c95e3b930f1f4,70,604,6D,BLACK,UNKNOWN,MALE,Release Violations/Fugitive (Fug),Parole Violation (Warrant),608,6D,407400,136400,38.896,-76.915,608,6D,407400,136400,38.896,-76.915
Adult Arrest,2021,10/26/21,9,0fd92759660af1cbeb706767629796c2f9155954,eaeec1ee144d75b23171f64496f93305c8b25c0d,42,608,6D,BLACK,UNKNOWN,MALE,Release Violations/Fugitive (Warr),Fugitive From Justice,608,6D,407400,136500,38.897,-76.915,608,6D,407400,136500,38.897,-76.915
Adult Arrest,2021,10/26/21,10,2ee47df93ee2c46af397325aa17625e36f7ffb36,3453dd978f8b8af7e903b84ba91b21b5849feb9a,25,505,5D,BLACK,NOT HISPANIC,FEMALE,Traffic Violations,Counterfeit Tags,404,4D,397600,142200,38.947,-77.027,404,4D,397600,142200,38.947,-77.027
Adult Arrest,2021,10/26/21,10,a14c4bbc288ad2abad8e810060e0263132898226,f7d95463304600982be4da5e3f8ad013ec250828,63,603,6D,BLACK,NOT HISPANIC,MALE,Property Crimes,Unauthorized Use Of A Vehicle,603,6D,405100,136100,38.892,-76.942,603,6D,405100,136100,38.892,-76.942
Adult Arrest,2021,10/26/21,10,0064a020ae947e6003dbad2baf75c9ee36dc27ca,60c19dddca1838dab74383ab206243088d989099,30,707,7D,WHITE,HISPANIC,MALE,Simple Assault,Threat To Kidnap Or Injure A Person,302,3D,397100,140200,38.93,-77.033,302,3D,397100,140200,38.929,-77.033
Adult Arrest,2021,10/26/21,10,33b15ae76f71b8dfd8e8a0f7b31afd837000567d,82cdd9b943188ad64d252e6195c06c11ee97d14a,39,706,7D,BLACK,UNKNOWN,MALE,Homicide,Murder I,NA,,NA,NA,NA,NA,707,7D,399500,129900,38.837,-77.006
Adult Arrest,2021,10/26/21,11,58d14650049729d4d5e92565c818efeb04eebc83,f17bb39d688603b30d8574eaaa1ea94c5cb8fab1,46,702,7D,BLACK,UNKNOWN,MALE,Release Violations/Fugitive (Warr),Failure To Appear (USAO),105,1D,398900,134300,38.877,-77.013,102,1D,398400,136200,38.894,-77.019
Adult Arrest,2021,10/26/21,11,daa8e8f30b6bf8d1413666bb20cb821132ab7ed8,8cf345562b2c69cd8d20f92bd9201490c9d65f6e,51,NA,,BLACK,NOT HISPANIC,MALE,Damage to Property,Destruction Of Property Less Than $1000,106,1D,400100,134700,38.88,-76.999,106,1D,400100,134700,38.88,-76.999
Adult Arrest,2021,10/26/21,12,bc75f49105d6f8be848b021864239abac688365f,e0adb648814a9d2bdb8e2801f826c3039bc111ac,56,507,5D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,507,5D,402000,137500,38.905,-76.977,507,5D,402000,137500,38.905,-76.977
Adult Arrest,2021,10/26/21,12,b8812e74a65b831fb93ce9a0b070dcad14631840,c684a81b71abed69ad07fac55e0b2cd7ffb4eb2c,31,701,7D,BLACK,NOT HISPANIC,MALE,Theft,Theft Second Degree (all Other Larceny),106,1D,401200,134700,38.88,-76.987,106,1D,401200,134700,38.88,-76.987
Adult Arrest,2021,10/26/21,12,4ae5a34eb56d94576fa377abba0c4eadd3a1465a,71d14a151d17a5a6728a80777bf122cc55eae841,56,704,7D,BLACK,NOT HISPANIC,MALE,Theft,Theft Second Degree (all Other Larceny),206,2D,394700,137400,38.905,-77.061,206,2D,394500,137500,38.906,-77.063
Adult Arrest,2021,10/26/21,12,3a6da2799f6283dd9700ef3c7e13e1a98609305b,c5ec26c32aced86bb10a97c35b2e79e2509c5b23,21,104,1D,BLACK,NOT HISPANIC,MALE,Homicide,Murder I,604,6D,405900,134800,38.881,-76.932,604,6D,405900,134800,38.881,-76.932
Adult Arrest,2021,10/26/21,13,8858e0628703ac7add3ef72275e277ccd8c576af,7b9f85f1ce1e5bbdacd916217ef0a856041c0332,33,604,6D,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Fugitive From Justice,507,5D,402000,137500,38.905,-76.977,507,5D,402000,137500,38.905,-76.977
Adult Arrest,2021,10/26/21,13,8883a31225a5798f75b9e7defb1e325a0de0e54b,c79ebe259d6d086c3f22746d582586ee580b0309,38,504,5D,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Bench Warrant,102,1D,398400,136200,38.894,-77.019,102,1D,398400,136200,38.894,-77.019
Adult Arrest,2021,10/26/21,13,94ce0d7f004ef85bf40f2ffb1069b06591696334,f5d76778e0c8bd048e979716e65b3aaa5bf7a238,20,706,7D,BLACK,NOT HISPANIC,MALE,Homicide,Murder I,708,7D,399300,129400,38.832,-77.009,708,7D,399300,129300,38.832,-77.008
Adult Arrest,2021,10/26/21,14,3eb77d8bf04c14574a03dcc08fc853c1a80f1cf0,6a62f202b1d699189a92a54ad852266f42f217e3,25,NA,,BLACK,UNKNOWN,MALE,Traffic Violations,Fail To Exhibit Registration,204,2D,393700,140400,38.931,-77.073,204,2D,393700,140400,38.931,-77.073
Adult Arrest,2021,10/26/21,14,b05e7532dd9a61400446d187116f52d7ce9e51fe,3880e00794f034213b8612bbde27453c4e1dffd5,39,702,7D,BLACK,UNKNOWN,MALE,Release Violations/Fugitive (Warr),Failure To Appear (USAO),208,2D,396200,138200,38.912,-77.044,102,1D,398400,136200,38.894,-77.019
Adult Arrest,2021,10/26/21,15,9dfb7520bcf3df32af6cadb6f6318d307d7db0ba,8dd840f48190274128c70f910fe2ccb6105f2eda,33,NA,,BLACK,NOT HISPANIC,MALE,Other Crimes,Unlawful Entry,208,2D,395900,138500,38.914,-77.047,208,2D,395900,138500,38.914,-77.047
Adult Arrest,2021,10/26/21,15,86e56d874900214a872ee901e5b9d120b2adff18,50090a82558e3aa0a141384a54c58dc28eb17646,29,NA,,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,101,1D,398200,137100,38.901,-77.021,101,1D,398100,136900,38.9,-77.022
Adult Arrest,2021,10/26/21,15,ef66cbced6c3ad5fb75afda1d7bb83bf07de0e19,85a4bc09217afd01a09b04ec1f98b8d6266bd4bd,26,NA,,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Probation Violation (Warrant),702,7D,402600,131700,38.853,-76.97,102,1D,398400,136200,38.894,-77.019
Adult Arrest,2021,10/26/21,16,11be6819bc86e7ffa68bbfd91c8ab942f1b411df,76437afbe021a76692cca9e2434ada9a06f81fc5,32,409,4D,BLACK,UNKNOWN,MALE,Simple Assault,Simple Assault,401,4D,396800,144700,38.97,-77.037,402,4D,397200,143900,38.963,-77.033
Adult Arrest,2021,10/26/21,16,f8ef56fc16c74ffd99c2f923321f640e36e30d31,8695d61e52dd075d3db206f22833747e7fec834e,36,NA,,BLACK,NOT HISPANIC,FEMALE,Release Violations/Fugitive (Warr),Contempt - Condition Of Release Violation,608,6D,407400,136500,38.896,-76.914,608,6D,407500,136300,38.895,-76.914
Adult Arrest,2021,10/26/21,17,e518f7d2a4c6e7f557f9c3696b6e4fd5a6dfa1bd,42874b5eb876a178dae8e387c9a92984839e0edb,32,601,6D,UNKNOWN,HISPANIC,MALE,Traffic Violations,Leaving After Colliding- Property Damage,302,3D,397400,139900,38.927,-77.03,302,3D,397100,140200,38.929,-77.033
Adult Arrest,2021,10/26/21,17,06de01d00ea0985c11d5acb4b4486a6cfcbfdce5,d79bea7dd242a306732d75edfb129b3d9d735080,29,604,6D,BLACK,NOT HISPANIC,MALE,Other Crimes,Unlawful Entry,307,3D,397700,138000,38.91,-77.027,307,3D,397700,138000,38.91,-77.027
Adult Arrest,2021,10/26/21,18,3a9d735089679b2026bb373e19f324e98453bb52,b1a00162c26c9d26203f55b98c7f0761a0095fb1,75,202,2D,WHITE,NOT HISPANIC,MALE,Simple Assault,Threat To Kidnap Or Injure A Person,202,2D,392800,142300,38.949,-77.083,202,2D,392800,142300,38.949,-77.083
Adult Arrest,2021,10/26/21,18,4fbecbf1695b56257da4bd56b091a431d6573785,143bea619eba45b0ed877fda295f75a4d2acea08,21,407,4D,BLACK,UNKNOWN,MALE,Release Violations/Fugitive (Warr),Fugitive From Justice,405,4D,399600,141600,38.942,-77.005,405,4D,399600,141600,38.942,-77.005
Adult Arrest,2021,10/26/21,19,393f9261b3ec0a2568c5b941b31e1cc4b4555ac4,2abdf1e6c759708c59355383c0b9cf9caa8ce7ed,27,507,5D,BLACK,NOT HISPANIC,MALE,Damage to Property,Destruction Of Property Less Than $1000,507,5D,401900,137200,38.903,-76.978,507,5D,401900,137200,38.903,-76.978
Adult Arrest,2021,10/26/21,20,911e98505f421922f111451a6b2493d8d432cf8e,c1206f8e2cfc6cf5b216c747fc5682a273b326d1,25,NA,,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,601,6D,404300,137600,38.907,-76.951,601,6D,404300,137600,38.907,-76.951
Adult Arrest,2021,10/26/21,20,85c59dcf0002dcc7764268826935b27d0d0f71e5,acd6c402f8a7adda4d3b435e262fa5c565a30c47,27,702,7D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,302,3D,397700,140000,38.928,-77.027,302,3D,397700,140000,38.928,-77.027
Adult Arrest,2021,10/26/21,20,4e39c5f6ad277711df93061bc0f7b6ecded0bb88,8e4d2ce8028410e693573c7dc65833c0201a099f,21,702,7D,BLACK,NOT HISPANIC,MALE,Weapon Violations,Carrying a Pistol Without a License (Outside Home or Place of Business) 2015,703,7D,401300,131800,38.854,-76.985,703,7D,401300,131800,38.854,-76.985
Adult Arrest,2021,10/26/21,20,0b0d657f8c555d32fa7ae56047a8c2d5f9729d30,db9e84d0c9e58938ccea8c6bd532f1878cfc44bb,51,NA,,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,305,3D,397500,138800,38.917,-77.028,305,3D,397500,138800,38.917,-77.028
Adult Arrest,2021,10/26/21,20,4e39c5f6ad277711df93061bc0f7b6ecded0bb88,d408c3041e0d73bc242a7caeee52080b4f7fa024,22,704,7D,BLACK,NOT HISPANIC,MALE,Weapon Violations,Felon In Possession,703,7D,401300,131800,38.854,-76.985,703,7D,401300,131800,38.854,-76.985
Adult Arrest,2021,10/26/21,21,cec9fe2a47338aab38a7083b397b9368a28793a3,622781dfaafbfca990763a3b66ba51d1af7024bc,49,102,1D,BLACK,NOT HISPANIC,MALE,Simple Assault,Threats To Do Bodily Harm -misd,506,5D,401100,138200,38.911,-76.987,506,5D,401100,138200,38.911,-76.987
