Arrestee Type,Arrest Year,Arrest Date,Arrest Hour,CCN,Arrest Number#,Age,Defendant PSA,Defendant District,Defendant Race,Defendant Ethnicity,Defendant Sex,Arrest Category,Charge Description,Arrest Location PSA,Arrest Location District,Arrest Block GEOX,Arrest Block GEOY,Arrest Latitude,Arrest Longitude,Offense Location PSA,Offense Location District,Offense Block GEOX,Offense Block GEOY,Offense Latitude,Offense Longitude
Adult Arrest,2022,2/12/22,21,fad95ebbe1b8f1f8ecefe70d1ac164babbea58cd,bdc636c6f37f8517d65e915d5431ed9ae7dddc90,58,601,6D,BLACK,UNKNOWN,MALE,Weapon Violations,Carrying a Pistol Without a License (Outside Home or Place of Business) 2015,705,7D,400300,130900,38.846,-76.996,705,7D,400300,130900,38.846,-76.996
Adult Arrest,2022,2/12/22,21,190c13d3e956d2c0ead70da0235f4c886e37ca03,72d7568c5dae4af4c8beb30b602ffb12475252b4,27,NA,NA,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Fugitive From Justice,102,1D,1215700,415800,41.02,-67.29,102,1D,398800,136400,38.895,-77.013
Adult Arrest,2022,2/12/22,22,c2fadc1db5c9b0374479bf630d56cae16c49b1e1,62026e225b80f1250817c00a176c3c2c070f7495,43,NA,NA,BLACK,NOT HISPANIC,MALE,Other Crimes,Unlawful Entry,207,2D,1206600,416000,41.031,-67.398,207,2D,395900,136500,38.896,-77.048
Adult Arrest,2022,2/12/22,22,cf38ffd8427bfa427da971095472f8c315133740,2bf2e40a14f84b110afbc596d4cc440537d7fffe,28,304,3D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,501,5D,399700,137900,38.909,-77.004,501,5D,399700,137900,38.909,-77.004
Adult Arrest,2022,2/12/22,23,656eb554a226387719a443202b27be5aab06d8dc,2836ed41696c75ae6fdf0e93f662decfe135805b,57,NA,NA,BLACK,UNKNOWN,MALE,Simple Assault,Simple Assault,307,3D,397300,137600,38.906,-77.031,307,3D,397300,137600,38.906,-77.031
Adult Arrest,2022,2/12/22,23,a23b923e0460ecfade4ad06930387eead27bd21c,956af5ce448dfe633ffb59e5ab2fc0b087b57fc7,26,NA,NA,BLACK,NOT HISPANIC,MALE,Traffic Violations,Counterfeit Tags,209,2D,397300,137500,38.905,-77.032,209,2D,397300,137500,38.905,-77.032
Adult Arrest,2022,2/13/22,0,8ef50e10603c05cd107000dd0360ff587162dda4,e4437573e0568a293e7d2cbf730782d5c4ed45f8,29,NA,NA,UNKNOWN,UNKNOWN,MALE,Other Crimes,Unlawful Entry,507,5D,401700,137300,38.903,-76.98,507,5D,401700,137300,38.903,-76.98
Adult Arrest,2022,2/13/22,0,ccebab8bdac2cfa2b6d3de54c1883bb026a414e6,e4c6780dc0bb85362f1a5153050ca22c520a594b,30,703,7D,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Fugitive From Justice,703,7D,400700,130800,38.845,-76.992,703,7D,400700,130800,38.845,-76.992
Adult Arrest,2022,2/13/22,2,99cf4e64b4d818170723567df4fb6d738beced5a,5ffaa3a8dcf8f161639f50b9710081479b552021,25,NA,NA,WHITE,HISPANIC,MALE,Theft,Theft Second Degree (all Other Larceny),208,2D,396400,137600,38.906,-77.042,208,2D,396400,137600,38.906,-77.042
Adult Arrest,2022,2/13/22,3,d2afaa92faa78d0094521ec1948268454fa8a81f,6022e8ea60973710f7bea11d91b979fdf7c2843e,34,NA,NA,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,209,2D,397700,137100,38.902,-77.026,209,2D,397700,137100,38.902,-77.026
Adult Arrest,2022,2/13/22,3,0323714ae922d47f58fed71c78c8f01971e7a2c9,eaabe80d25bbedcbbabe4a1f718ce8d371b5d60c,22,NA,NA,WHITE,HISPANIC,MALE,Damage to Property,Destruction Of Property - Felony,207,2D,396300,137200,38.903,-77.043,207,2D,396300,137200,38.903,-77.042
Adult Arrest,2022,2/13/22,3,daef05c68ca0bc47726f96fe37778fc08112dab7,aa9b1cda27b463dfd80b132d4c328fe1a49c5a3a,20,NA,NA,WHITE,NOT HISPANIC,MALE,Simple Assault,Simple Assault,303,3D,396400,139200,38.921,-77.042,303,3D,396400,139200,38.92,-77.042
Adult Arrest,2022,2/13/22,5,d03edf70eb404a3357424843f01fb8f9308d4242,5f72f4b41803d7f0f929b99be415cd28535e9cb7,57,605,6D,BLACK,UNKNOWN,MALE,Simple Assault,Simple Assault,703,7D,400600,131600,38.852,-76.993,703,7D,400600,131600,38.852,-76.993
Adult Arrest,2022,2/13/22,8,f366353923c7717c427571fcae358e6c1ef13d4e,f245925c57171409bcd26d9c330c9cd002057d1f,21,502,5D,BLACK,NOT HISPANIC,FEMALE,Damage to Property,Destruction Of Property - Misd,502,5D,399300,139200,38.921,-77.008,502,5D,399300,139200,38.921,-77.008
Adult Arrest,2022,2/13/22,9,4d1690d4e998680f3ef0ef1d5a15dbeb95ca9d13,e212f0876f2769799f856f3e65f6b3517a0761ff,23,506,5D,BLACK,UNKNOWN,FEMALE,Traffic Violations,No Permit,308,3D,398200,138200,38.911,-77.021,307,3D,398100,138100,38.91,-77.022
Adult Arrest,2022,2/13/22,10,c44570428dbe186aca2daf41287e22515c3059fb,25a66fd4761c8ff4a76f38cabbbb9b38d0959063,29,607,6D,BLACK,NOT HISPANIC,MALE,Weapon Violations,Felon In Possession,603,6D,404300,136100,38.893,-76.95,603,6D,404300,136100,38.893,-76.95
Adult Arrest,2022,2/13/22,11,19f6f14b69b2a3180df7084a30b21481a24b6891,805ddd16f88f691c0c308e5b4c3fbcf5fde530ea,43,603,6D,BLACK,NOT HISPANIC,MALE,Sex Offenses,Sex Abuse- Misd,204,2D,394000,138800,38.917,-77.069,204,2D,393800,139400,38.922,-77.071
Adult Arrest,2022,2/13/22,11,6c4acfa1e3080106b3410add783cd9e7bdb1f161,a86768146501adf40957574205809e4faf242d4a,33,707,7D,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,405,4D,399400,141000,38.937,-77.007,405,4D,399400,141000,38.937,-77.007
Adult Arrest,2022,2/13/22,11,0455424765c744aef7e642180a4eb09eddaf9216,6131fd90e8d13ddc95fa803b45ee6897c5f627dd,29,603,6D,BLACK,UNKNOWN,MALE,Assault with a Dangerous Weapon,Assault With A Dangerous Weapon,603,6D,404000,135300,38.885,-76.953,603,6D,404000,135300,38.885,-76.953
Adult Arrest,2022,2/13/22,11,94611c804ceb237eeb93e265796295ec08d18031,85ceb213f5a57f520c00cc527fc543703143f667,23,402,4D,WHITE,HISPANIC,MALE,Simple Assault,Threat To Kidnap Or Injure A Person,402,4D,397600,143800,38.962,-77.028,402,4D,397600,143800,38.962,-77.028
Adult Arrest,2022,2/13/22,11,d1fa6a6f67892bb4c7dc97eded2f94d1eca619e1,d32e378351c4d3c87fe3b8cd89c26db4e65c2255,35,NA,NA,BLACK,NOT HISPANIC,FEMALE,Damage to Property,Destruction Of Property - Misd,103,1D,398900,134900,38.882,-77.013,103,1D,398300,135100,38.883,-77.019
Adult Arrest,2022,2/13/22,12,49e5347e26d925fd3e01bfefb25f9bebabf52696,d5d04a1d892b431163168fbab91c2b23da7c684c,44,NA,NA,BLACK,NOT HISPANIC,MALE,Assault on a Police Officer,Assault On A Police Officer (simple Assault),502,5D,399800,138200,38.911,-77.003,502,5D,399800,138200,38.911,-77.003
Adult Arrest,2022,2/13/22,13,806cd958b014a53773196f65e063747e0d295511,64740739419b608abdf4ffdf7ab3966c82a9a65d,21,708,7D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,409,4D,398100,140900,38.936,-77.022,409,4D,398100,140900,38.936,-77.022
Adult Arrest,2022,2/13/22,13,1605d2a570711e11f7ff850029bcf24d5873c168,2d970683b6cf4ca1ebd1cc8f3c1d48b24c50be4f,56,NA,NA,BLACK,NOT HISPANIC,MALE,Traffic Violations,No Permit,209,2D,397300,137200,38.903,-77.032,209,2D,397300,137200,38.903,-77.032
Adult Arrest,2022,2/13/22,14,1c590cca7145cf726f6402545ceaf2749e1b7770,a814818c190a80f6bd6813b65e2a08a8591884b1,50,NA,NA,BLACK,NOT HISPANIC,FEMALE,Release Violations/Fugitive (Warr),Bench Warrant,702,7D,402500,131700,38.853,-76.971,702,7D,402500,131700,38.853,-76.971
Adult Arrest,2022,2/13/22,16,3b8c8462f6aecfd710cbf6ff65fec557ee1d71eb,27f692e8498d5ce6807a07049668c287069ef6c1,28,601,6D,BLACK,NOT HISPANIC,MALE,Narcotics,Poss Of A Controlled Substance -misd,507,5D,401900,137100,38.902,-76.978,507,5D,401900,137100,38.902,-76.978
Adult Arrest,2022,2/13/22,17,458fb512f86d03e4f28699140f6cdf5ac5a67057,dd25af9cc4051de4f2113ac7102ec7fd760c8e8d,52,407,4D,BLACK,UNKNOWN,MALE,Traffic Violations,Reckless Driving,407,4D,1213000,433300,41.179,-67.3,407,4D,398000,142200,38.947,-77.024
Adult Arrest,2022,2/13/22,17,f1c240774abbbbe5f09a9d6c4c6a76081ce8716e,1b93bfe6b10c95fa718606f3b60aa4fac967b93d,33,NA,NA,BLACK,NOT HISPANIC,MALE,Liquor Law Violations,Possession Of An Open Container Of Alcohol (poca),507,5D,402600,136600,38.897,-76.97,507,5D,402600,136600,38.897,-76.97
Adult Arrest,2022,2/13/22,18,7d8951f38b2d1946141057d5645216164d78139e,9359fc7c3198edf31948dbbe20e7f7c478bc392f,63,708,7D,BLACK,UNKNOWN,MALE,Traffic Violations,No Permit,704,7D,402200,131400,38.85,-76.975,704,7D,402200,131400,38.85,-76.975
Adult Arrest,2022,2/13/22,18,2542ad872ca2b6f218fede3fad464dcde080e8ea,84fae8933822083fd22feddf22ad7f420e9657be,43,703,7D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,209,2D,397600,137000,38.901,-77.027,209,2D,397600,137000,38.901,-77.027
Adult Arrest,2022,2/13/22,18,936601b0b5c6c2cbf50b003da2aa4d7f71e007f8,e1a548f10e5487120a5713d14d0959e96eaadbb9,23,703,7D,BLACK,NOT HISPANIC,MALE,Weapon Violations,CPWOL Outside Home or Business (Prior Felony) in violation of 2nd Emergency Act of 2014 Act 20-0564,703,7D,401000,132300,38.859,-76.988,703,7D,401000,132300,38.859,-76.988
Adult Arrest,2022,2/13/22,18,48057466d621a03bd571780a076f74173568e9f0,9679739d2aef01c5818bab4d820643a22d4dc280,28,208,2D,WHITE,UNKNOWN,MALE,Traffic Violations,No Permit,207,2D,395500,137400,38.904,-77.052,207,2D,395500,137400,38.904,-77.052
Adult Arrest,2022,2/13/22,19,e38420923cbbaa6ee6347f836cbe104199803397,f8c167b9fb331b2239f08031706493456536f6de,39,NA,NA,WHITE,HISPANIC,MALE,Traffic Violations,No Permit,305,3D,397300,138700,38.916,-77.032,304,3D,397200,139200,38.92,-77.032
Adult Arrest,2022,2/13/22,19,8b318e42d7105cdb7290e939ae7dc65d3c377c9f,52236c7d2cc59ecd32c518ed4f2c73bd6a63ef1f,22,NA,NA,BLACK,NOT HISPANIC,MALE,Traffic Violations,No Permit-2nd Offense,106,1D,400400,135100,38.883,-76.995,106,1D,400400,135100,38.883,-76.995
Adult Arrest,2022,2/13/22,20,d972b3cd0da63c379f513f048d3e4fe163c35e91,596929ed1dbf6a4473b88497008c2f0905fe1ca6,19,NA,NA,BLACK,UNKNOWN,MALE,Traffic Violations,No Permit,603,6D,403800,136500,38.896,-76.956,603,6D,403800,136500,38.896,-76.956
Adult Arrest,2022,2/13/22,21,bdac7928ffd8a90c9adc5a2bcc8486d3f87c3287,58f9a17c1c6f34ce874a8cf544139048c1c191e3,30,NA,NA,WHITE,HISPANIC,FEMALE,Release Violations/Fugitive (Warr),Fugitive From Justice,501,5D,401100,138000,38.91,-76.988,501,5D,401100,138000,38.91,-76.988
Adult Arrest,2022,2/13/22,21,c1aa434da723582f74a12cce12215b7ef79a6398,99292bdbb7df933c919216806c1ce82703de2af9,39,504,5D,BLACK,UNKNOWN,MALE,Simple Assault,Simple Assault,604,6D,405300,135000,38.883,-76.939,604,6D,405300,135000,38.883,-76.939
Adult Arrest,2022,2/13/22,21,e65d65b8f343b747d929bdc42fce7164857bbc8a,321996d8073591aa8f9a570a2620a2707d4726bf,50,304,3D,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,NA,,1209700,428400,41.139,-67.345,408,4D,396900,140600,38.933,-77.036
Adult Arrest,2022,2/13/22,21,2c877955c4228a99312cf82faaf143610bb9178a,1001619b370efd01796e3e8904fbf4169de389cc,45,502,5D,BLACK,NOT HISPANIC,FEMALE,Damage to Property,Destruction Of Property - Misd,502,5D,400400,139800,38.926,-76.996,502,5D,400400,139800,38.926,-76.996
Adult Arrest,2022,2/13/22,21,2c877955c4228a99312cf82faaf143610bb9178a,f7844c30a1699a4c35ead5896102d1613bb54557,21,601,6D,BLACK,NOT HISPANIC,FEMALE,Damage to Property,Destruction Of Property - Misd,502,5D,400400,139800,38.926,-76.996,502,5D,400400,139800,38.926,-76.996
Adult Arrest,2022,2/13/22,22,80d9f5a9480496aae1cc319270d20baa15a6e6e3,2969c35b98eae949dd51b1684d442e8901a02223,19,406,4D,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Bench Warrant,406,4D,399500,144500,38.968,-77.006,406,4D,399500,144500,38.968,-77.006
Adult Arrest,2022,2/13/22,22,40af80dda33e1984bbadb72239e619e64c398ff5,3f5d7e56af9be141d78de78e7cce956058c711dc,33,NA,NA,WHITE,NOT HISPANIC,FEMALE,Damage to Property,Destruction Of Property - Misd,409,4D,397900,140900,38.936,-77.024,409,4D,397900,140900,38.936,-77.024
Adult Arrest,2022,2/13/22,22,72fde61d72b6c2574344648ef478ed2780f59f9b,41401503056dcb634d1189fca0cc6b1b44033152,27,706,7D,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,706,7D,400400,129600,38.834,-76.995,706,7D,400400,129600,38.834,-76.995
Adult Arrest,2022,2/13/22,23,4bb78020ce3dc720d920b8be4df5535e4b531377,da551be0e4e9f7b706f72b10cfd6e47ebb60c8ad,41,606,6D,BLACK,UNKNOWN,FEMALE,Simple Assault,Simple Assault,606,6D,404400,132900,38.864,-76.95,606,6D,404400,132900,38.864,-76.95
Adult Arrest,2022,2/14/22,0,343fe75af0d55a90191172d7acac3eefe97fbf13,87b041ec7e8bbbf40ea7782ccb66466a0ab8d934,31,NA,NA,BLACK,UNKNOWN,MALE,Simple Assault,Simple Assault,307,3D,397700,137600,38.906,-77.026,307,3D,397700,137600,38.906,-77.026
Adult Arrest,2022,2/14/22,0,28840f589c535561e74a8b1fdb11e93e3098292f,abe63963c53c0f503a90a796684df88d7371af8a,47,204,2D,BLACK,UNKNOWN,FEMALE,Other Crimes,Unlawful Entry,204,2D,393600,140200,38.929,-77.073,204,2D,393600,140200,38.929,-77.073
Adult Arrest,2022,2/14/22,1,fded0e4ef87d7ebc639a624107464ee65681323c,cead1a617fa5fac5eabcf152935f9ebecc8ace98,23,604,6D,BLACK,NOT HISPANIC,MALE,Weapon Violations,CPWOL Outside Home or Business (Prior Felony) in violation of 2nd Emergency Act of 2014 Act 20-0564,604,6D,405900,134800,38.881,-76.933,604,6D,405900,134800,38.881,-76.933
Adult Arrest,2022,2/14/22,2,a8adb6bcb0c6d6e751f6137b6cc45ff329097cf1,de0a3b701fe509be2327dcb1290485ec485ae716,22,204,2D,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,707,7D,400100,131000,38.847,-76.999,707,7D,400100,131000,38.847,-76.999
Adult Arrest,2022,2/14/22,3,c956e4701ea487ac796fe2e3863fff7573915d92,c88ffbfa196ff1421df9cb34b69847dea618eff0,29,701,7D,BLACK,NOT HISPANIC,MALE,Simple Assault,Threats To Kidnap/injure A Person/damage Property,701,7D,401100,132700,38.863,-76.987,701,7D,401100,132700,38.863,-76.987
Adult Arrest,2022,2/14/22,5,f90438950550dccc6cc83c1d7cf2d84f487c610d,20c2affaaef17e34f4f5ecb5b3b29b1a743e61f0,54,NA,NA,WHITE,UNKNOWN,MALE,Other Crimes,Unlawful Entry,207,2D,397100,136800,38.899,-77.034,207,2D,397100,136800,38.899,-77.034
Adult Arrest,2022,2/14/22,5,7c0ccaef07fdf292c5e069ff2c2ecce206b41717,6736ed630c1cf524c22abba51bd84a498fefca0d,33,702,7D,BLACK,UNKNOWN,MALE,Simple Assault,Simple Assault,701,7D,402000,132900,38.864,-76.977,701,7D,402000,132900,38.864,-76.977
Adult Arrest,2022,2/14/22,5,f90438950550dccc6cc83c1d7cf2d84f487c610d,573e4fad9ab533fda538ac087e2194e3f822184c,33,403,4D,WHITE,UNKNOWN,FEMALE,Other Crimes,Unlawful Entry,207,2D,397000,136800,38.899,-77.034,207,2D,397100,136800,38.899,-77.034
Adult Arrest,2022,2/14/22,5,f90438950550dccc6cc83c1d7cf2d84f487c610d,a021cfa1b8c47a738f83bf8d6ebe96ba3f26ff34,37,NA,NA,WHITE,UNKNOWN,MALE,Other Crimes,Unlawful Entry,207,2D,397000,136800,38.899,-77.034,207,2D,397100,136800,38.899,-77.034
Adult Arrest,2022,2/14/22,6,9070667714276c01f071ebf85755e43a58af78a4,e9206b9a415bab6f319263ee76b445fd8317db6c,49,705,7D,BLACK,NOT HISPANIC,MALE,Assault on a Police Officer,Assault On A Police Officer (aggravated Assault),302,3D,397200,140000,38.928,-77.033,302,3D,397200,140000,38.928,-77.033
Adult Arrest,2022,2/14/22,6,d6f25ac6f05adb6b37f35dec685ee0367948f90f,1a5bbf8f1161257f25ccecfe6aefe640f0fbd929,41,NA,NA,OTHER,HISPANIC,MALE,Sex Offenses,Sex Abuse- Misd,105,1D,398900,134300,38.877,-77.013,207,2D,397200,137100,38.902,-77.032
Adult Arrest,2022,2/14/22,6,ca2b0f985034aa9eaf263491519b6eaf73fd9242,8ba320e35cc4e2da7a25153bd8466d8b81b7190a,29,403,4D,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Fugitive From Justice,401,4D,398400,145400,38.976,-77.019,401,4D,398400,145400,38.976,-77.019
Adult Arrest,2022,2/14/22,7,bdc56108f584ff8eec198a9a0c97129006a8aa9f,bd674d186694da3bed6d83fdaaeac6b46824bcb7,42,608,6D,BLACK,UNKNOWN,MALE,Simple Assault,Simple Assault,608,6D,406100,136900,38.9,-76.93,608,6D,407600,136200,38.894,-76.912
Adult Arrest,2022,2/14/22,8,7a81c8b3f53e3229163d34ebd3df6491cf253793,90413d2e70b3e96a5a0db6fbea00ff95201004b0,43,NA,NA,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Bench Warrant,207,2D,397200,137500,38.905,-77.033,102,1D,398400,136200,38.894,-77.019
Adult Arrest,2022,2/14/22,8,c1d51ea2ed6aa180683ed323e52c58550a22312d,dbfb5a2d01273695d8377bdc6ab0436a28c2a9a7,42,NA,NA,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Fugitive From Justice,107,1D,402000,135100,38.883,-76.976,107,1D,402000,135100,38.883,-76.976
Adult Arrest,2022,2/14/22,8,ac8e26214fc8af50d7f49bed6c70857e621acab5,a919c5261f19a9d2c5980cba4bec324e1750ef44,27,607,6D,BLACK,NOT HISPANIC,MALE,Traffic Violations,No Permit,306,3D,398400,138800,38.917,-77.019,308,3D,398500,138200,38.911,-77.017
Adult Arrest,2022,2/14/22,8,0214db7d77a0027906abecc2cfad6c02ffcb5427,e3bb5345f86b8a604f4fdea6746cd24d907deb55,29,702,7D,BLACK,NOT HISPANIC,MALE,Simple Assault,Threat To Kidnap Or Injure A Person,506,5D,401400,137800,38.908,-76.984,506,5D,401400,137800,38.908,-76.984
Adult Arrest,2022,2/14/22,9,65dc4a88de0b1e7b7c9b64f41ab2a840e5074632,495342d3fb48760bbb24c0053e289545f15e0873,30,NA,NA,BLACK,NOT HISPANIC,MALE,Simple Assault,Simple Assault,104,1D,400900,137200,38.902,-76.99,104,1D,400900,137200,38.902,-76.99
Adult Arrest,2022,2/14/22,11,c23671298712d37733748f862dcae587eb150b0c,68595c3add6f51d5db6dbf751832c453411ea63b,24,107,1D,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Bench Warrant,107,1D,402000,135100,38.883,-76.976,107,1D,402000,135100,38.883,-76.976
Adult Arrest,2022,2/14/22,11,e2138f46f93439073eb4bc1b1b48ac3472007b6e,3bc414abbf34f7ae1561f5248c34cbc338e88376,29,601,6D,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Simple Assault,607,6D,401300,133300,38.867,-76.985,607,6D,401200,133300,38.868,-76.986
Adult Arrest,2022,2/14/22,11,47f864a14be5ceb14cc182fe7b8c3e4e81ee9983,cb64a6735ac4c2fd75c1741a26c8924c19384ec6,22,NA,NA,BLACK,NOT HISPANIC,MALE,Traffic Violations,No Permit,206,2D,394400,138100,38.91,-77.065,206,2D,394400,138100,38.91,-77.065
Adult Arrest,2022,2/14/22,12,dce5500d2d6f1e71a52a684a780f948bb3a271f2,7a022e6fe1dd81d046129bbb324e2d80b3ad6763,28,NA,NA,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Fug),Tampering Of Gps Device,206,2D,394100,137800,38.908,-77.068,206,2D,394100,137800,38.908,-77.068
Adult Arrest,2022,2/14/22,14,4937028ed700c02c07f19ffbfacb65d0697c7b4a,ad8c79d38239db11efd693117b0060034662a1eb,30,NA,NA,UNKNOWN,HISPANIC,MALE,Traffic Violations,"Loaning Registration, Misuse Of Temporary Tags",208,2D,397200,137800,38.908,-77.032,208,2D,397200,137800,38.908,-77.032
Adult Arrest,2022,2/14/22,15,c35279d9a057711bc2538a97fb96ed7fe0a8c270,847338677a169b809b6e4bd5f1c9f222df4fd0eb,49,701,7D,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Fugitive From Justice,NA,,NA,NA,NA,NA,608,6D,406100,136900,38.9,-76.93
Adult Arrest,2022,2/14/22,15,a23a1d65d142c5a486e7bdaf885e963162d9c5ea,709b22f9fc014f52d09d02f17e84270b0cfc66ed,44,NA,NA,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Contempt - Condition Of Release Violation,209,2D,397500,137000,38.901,-77.029,209,2D,397500,137000,38.901,-77.029
Adult Arrest,2022,2/14/22,16,8bb571feee6626757cc2adff31eea407df0d43e7,d05da112a6901b7d9e4e2b7919441b7bf5ad7059,27,403,4D,BLACK,NOT HISPANIC,MALE,Traffic Violations,Permit Revoked-oar,301,3D,397200,138800,38.917,-77.032,301,3D,397200,138800,38.917,-77.032
Adult Arrest,2022,2/14/22,17,e8b651607060ff3ece5ffaf4afea99ac5c3fd544,d3ff58d89076d927d80cfdfa14e3d07d7f585d05,28,NA,NA,BLACK,NOT HISPANIC,MALE,Traffic Violations,No Permit,205,2D,392800,137900,38.909,-77.083,205,2D,392800,137900,38.909,-77.083
Adult Arrest,2022,2/14/22,17,8b38e43d6315eeb884454ad62c74d3d42755e4e6,76a40632d81176ac4b1dab3a8d6ca716756ac0f5,29,702,7D,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Contempt - Misdemeanor,506,5D,401400,137800,38.908,-76.984,506,5D,401400,137800,38.908,-76.984
Adult Arrest,2022,2/14/22,17,77d4ac66231657c970774826cd7cd840e69a7c79,240de67918045655bc8a6ad467a57efd2ac48852,27,603,6D,BLACK,NOT HISPANIC,MALE,Weapon Violations,Carrying a Pistol Without a License (Outside Home or Place of Business) 2015,506,5D,401200,137800,38.908,-76.986,506,5D,401200,137800,38.908,-76.986
Adult Arrest,2022,2/14/22,18,c7b18e915d83ea7e930a41326121558a7eb530f2,de9fc72262a28d4958bbd11a067bebffadd731c3,43,402,4D,BLACK,UNKNOWN,MALE,Weapon Violations,CPWOL Outside Home or Business (Prior Felony) in violation of 2nd Emergency Act of 2014 Act 20-0564,607,6D,401800,133200,38.867,-76.98,607,6D,401800,133200,38.867,-76.98
Adult Arrest,2022,2/14/22,18,c7b18e915d83ea7e930a41326121558a7eb530f2,8b23de5c1833720796ec4c3c8dc64452976a9de4,41,NA,NA,BLACK,NOT HISPANIC,MALE,Weapon Violations,CPWOL Outside Home or Business (Prior Felony) in violation of 2nd Emergency Act of 2014 Act 20-0564,607,6D,401800,133200,38.867,-76.98,607,6D,401800,133200,38.867,-76.98
Adult Arrest,2022,2/14/22,18,8e08d951879a67ba1c8917d71729a5633e4ff973,21a9daf1c5a054549e8670ceea039306575358ec,29,604,6D,BLACK,NOT HISPANIC,MALE,Weapon Violations,Carrying a Pistol Without a License (Outside Home or Place of Business) 2015,603,6D,404900,135800,38.89,-76.944,603,6D,404900,135800,38.89,-76.944
Adult Arrest,2022,2/14/22,18,455fec474f314e2917179c563ac9a9cee9234798,2df5e0823b75a41da4f444830de062288a07210e,25,703,7D,BLACK,NOT HISPANIC,MALE,Traffic Violations,No Permit,208,2D,397200,137900,38.909,-77.032,307,3D,397200,137700,38.908,-77.032
Adult Arrest,2022,2/14/22,18,8e08d951879a67ba1c8917d71729a5633e4ff973,eb909296ef2112d502bc966f98533b88f44cc00f,20,604,6D,BLACK,NOT HISPANIC,MALE,Weapon Violations,Carrying a Pistol Without a License (Outside Home or Place of Business) 2015,603,6D,404900,135800,38.89,-76.944,603,6D,404900,135800,38.89,-76.944
Adult Arrest,2022,2/14/22,19,31f1fc7e3a92d1ec0f1d21c472d308a5ff4c6be4,35a024310d62d6cc41fb046524a3700839d9fdec,25,NA,NA,BLACK,NOT HISPANIC,MALE,Weapon Violations,Carry Pistol W/o Lic -outside Home/business,704,7D,402500,131100,38.848,-76.971,704,7D,402500,131100,38.848,-76.971
Adult Arrest,2022,2/14/22,19,31f1fc7e3a92d1ec0f1d21c472d308a5ff4c6be4,4b51ea79cc6aede57549c3fa6fbada5345f5104a,22,507,5D,BLACK,NOT HISPANIC,MALE,Weapon Violations,Carry Pistol W/o Lic -outside Home/business,704,7D,402500,131100,38.848,-76.971,704,7D,402500,131100,38.848,-76.971
Adult Arrest,2022,2/14/22,20,1f9e1e6477c61808ddb9d0354617188385c5416a,b9c0aa99351882a8c55098562e5b0159b35f1b65,29,603,6D,BLACK,NOT HISPANIC,MALE,Liquor Law Violations,Possession Of An Open Container Of Alcohol (poca),507,5D,401900,137100,38.902,-76.978,507,5D,401900,137100,38.902,-76.978
Adult Arrest,2022,2/14/22,21,5b62c38c048d9806b4853653b9afa4186c9739a8,fe272eab4dfdbe530cecc6c68c697ac7d3923356,29,NA,NA,BLACK,UNKNOWN,FEMALE,Simple Assault,Simple Assault,NA,,1212100,418100,41.045,-67.33,209,2D,397700,137200,38.903,-77.027
Adult Arrest,2022,2/14/22,22,677831616aba13afab355884153d1a0a7f991159,0686efed69ab56bc2226e7c27d5f0d8a87f7ad49,48,407,4D,BLACK,NOT HISPANIC,FEMALE,Driving/Boating While Intoxicated,Driving Under The Influence Of Alcohol Or Drugs,401,4D,397900,145000,38.973,-77.024,401,4D,397900,145000,38.973,-77.024
Adult Arrest,2022,2/15/22,0,3c62ab154da4f0d0dff3aa103551d892f949adf9,a8a42307a2b93795ce148f81c37145135caedf2e,39,703,7D,BLACK,NOT HISPANIC,MALE,Release Violations/Fugitive (Warr),Fugitive From Justice,703,7D,400600,131600,38.852,-76.993,703,7D,400600,131600,38.852,-76.993
Adult Arrest,2022,2/15/22,0,4b837d6c936e655e647cde2720ace9d898df86d7,8e098b2018e560aca8b07ee84ef8b8dc8e0fcc93,40,406,4D,BLACK,NOT HISPANIC,FEMALE,Simple Assault,Threats To Do Bodily Harm -misd,507,5D,401600,136400,38.895,-76.981,507,5D,401600,136400,38.895,-76.981
